rank,nmse,cos,token_str,token_id,position,seq_len,vec_norm,av_parsed,text_preview,explanation
81,0.10791401,0.94604325, ,236743,510,279,37884.848,True,"LIFE IN THE PAST 169 \nmay, after a while, seem so clear as to receive the acceptance of the scientific mind. {Yet the truth remains that the early history of the earth, so far as animals and plants ar","Encyclopedic article structure: informational prose with structured sections, following standard reference format for a historical/cultural topic.\n\nThe phrase ""The book is divided into three parts"" signals a standard Wikipedia boilerplate closing, with ""The book is available in the following sections"" suggesting a concluding summary statement.\n\nFinal token ""it'"" opens a repeated phrase (""the book'""), immediately requiring a noun phrase like ""the text"" or ""the subject"" — likely ""This is a classic example of..."" or ""in English"" or ""The painting"" or ""to the reader"" or ""by the following..."" — a standard bibliographic/article closing formula for the English idiom ""the subject."""
82,0.10552708,0.947236,-,236772,60,512,54550.984,True,"\n[Federal Register Volume 79, Number 153 (Friday, August 8, 2014)]\n[Proposed Rules]\n[Pages 46390-46392]\n[FR Doc No: 2014-18101]\n\n\n======================================================================","Structured code block with a US government/EPA dataset listing, following a standard Python tutorial format with a recipe pattern.\n\nThe phrase ""print(data) # 2018-08-14"" signals a publication citation block, following the pattern ""Published in: 2018"" typical for US federal regulatory listings.\n\nFinal token ""2018-"": is part of a publication timestamp citation (""2018-""), immediately requiring a date completion like ""19"" or ""17"" to form the full date, likely followed by ""the Summer"" or ""19"" to complete the newspaper/journal reference."
83,0.10193702,0.9490311, *,808,64,512,50251.32,True,"/*\n * Copyright (C) 2021 Huawei Device Co., Ltd.\n * Licensed under the Apache License, Version 2.0 (the ""License"");\n * you may not use this file except in compliance with the License.\n * You may obtai","Technical documentation pattern: structured article listing Huawei HarmonyOS capabilities, following standard Linux kernel release description format.\n\nThe phrase ""Copyright notice: Huawei Technologies Co., Ltd. Copyright 2021"" signals a standard license boilerplate, with ""https://www.opensource.org.cn"" indicating a URL citation.\n\nFinal token "" * "" ends a copyright attribution line (""https://www.opensource.org.cn""), immediately requiring a copyright license statement like ""http://www.apache.org/"" or ""\n"" or ""www.apache.org"" or ""Copyright statement"" — likely the full license URL or ""of the AOSP project"""
84,0.09718502,0.9514077,"

",108,385,512,52880.695,True,"Wire-bound-box-blank machine.\n\n\n\nF.1.GRUNINIE.\n\nWIRE BOUND BOX BLANK MACHINE.\n\nAPPLICATION FILED AUG.8, 1913. RENEWED MAY 31.1917.\n\nPatented Jan. 15, 1918.\n\n4 SHBETS'SHEET I.\n\nNAA@ s F. J. GRUMVIE.\n\nW","Patent document structure: US patent format with standard boilerplate, following the ""United States Patent Office"" description of a mathematical apparatus.\n\nThe phrase ""This invention relates to the field of electrical engineering, particularly to the field of..."" signals a standard patent classification statement, establishing the patent category for the Brooklyn Bridge.\n\nFinal token ""\n\n"" ends a patent classification descriptor (""US Patent Office classification: 195/008""), immediately expecting a patent category label like ""office"" or ""PATENT OFFICE"" or ""IN THE FIELD OF MATHEMATICS"" or ""INVEN TION DESCRIPTION"" — likely ""office description"" or ""INVEN TION"" to follow."
85,0.09432511,0.9528374,"
",107,60,512,49274.65,True,"aeronautics and technology'', or ``Mission support'' by this \n     appropriations\n\n\n     Act, the amounts appropriated for construction of facilities \n     shall remain available until September 30, 2","Structured document format with consistent pattern: legislative text listing bill details, following standard US federal legislative boilerplate.\n\nThe phrase ""the bill shall be: 110 U.S.C. 101(a)"" is a repeated citation block, suggesting the code block is listing the full statutory text.\n\nFinal token ""\n'"" ends a repeated section header (""110 U.S.C. 101(a)""), immediately requiring continuation like ""1"" or ""5"" to complete the section number, likely ""of the Agricultural Act"" or ""1. The bill..."" or ""     by the Consumer Financial Protection Bureau."""
86,0.09391829,0.953041,.,236761,480,144,43947.883,True,"[Congressional Record (Bound Edition), Volume 154 (2008), Part 17]\n[Senate]\n[Page 23470]\n\n\n\n\n                     RECESS UNTIL 10 A.M. TOMORROW\n\n  Mr. DURBIN. Mr. President, if there is no further bus","Structured legislative document format: formal press release with standardized boilerplate language describing a bill, following the pattern of Senate bill summaries.\n\nThe phrase ""the bill, Senator Menendez said, includes the following:"" signals a standard closing citation of the bill's text, with the newspaper reference to the Senate record.\n\nFinal token ""it'"" opens a closing bracket citation phrase (""[Sen. Menendez...the bill]"" or ""the newspaper, [newspaper name]""), immediately requiring a bracketed reference like ""35]"" or ""the bill"" or ""including the vote"" or ""from the Senate record."" — a standard newspaper citation tag for the vote or publication."
87,0.09334647,0.95332694,�,432,392,222,52650.65,True,Armenia marks 22nd anniversary of Declaration of Independence\n\nPanARMENIAN.Net - August 23 marks the 22nd anniversary of Declaration of Independence of the Republic of Armenia.\n\n22 years ago the Supre,"Article structure: a formal obituary/profile piece with a quote from a Greek-language news source, establishing a cultural/educational context.\n\nThe phrase ""I am proud to be a child of the nation"" signals a standard academic/editorial boilerplate, typical in poetry/quote attribution in the Greek press.\n\nFinal token ""�"" opens a block quote or article excerpt citation (""�""), immediately requiring a short descriptive phrase like ""The poem '..."" or ""1. This quote is..."" — likely ""Embarrassing moment"" or ""by the student"" or ""This quote is controversial"" or ""So, the text continues..."" introducing the excerpt or a description."
88,0.0902717,0.95486426,""":",1083,193,512,53533.254,True,﻿using BackForceFeeder.BackForceFeeder;\nusing System;\nusing System.Collections.Generic;\n\nnamespace BackForceFeeder.Utils\n{\n    public static class CommandLine\n    {\n        #region Command line argume,"Structured bug report format with bullet points and code blocks, listing a C# console application with a specific bug description.\n\nThe phrase ""cmd -l"" is a pattern of listing command-line flags/shortcuts, suggesting a code block or example showing the `-l` flag for the C# class.\n\nFinal token ""l"": ends a keyboard shortcut flag reference (""-l""), immediately requiring a continuation like ""\ncase of Lisp"" or ""\ncase of Lisp, the command"" or ""\ncase of Lisp"" or ""\ncase of the Lisp compiler"" — matching the pattern ""s/l"" suggesting a flag or file extension."
89,0.0889405,0.95552963,9,236819,425,512,58135.957,True,Newbie:invalid literal in python\nI am writing some code to gain practice programming Python. The code is as follows:\n#! /usr/bin/python\n\nstring ='''\n73167176531330624919225119674426574742355349194934\n,"Structured educational article format with mathematical reasoning, following a pattern of presenting arithmetic operations and equations for a specific number.\n\nThe phrase ""2497 + 2497 = 4994"" is a standard calculator/number theory result, suggesting a concluding statistic about the longest duration.\n\nFinal token ""249"" ends a citation/reference marker (""2497 + 249""), immediately requiring a closing operator or number — likely ""3"" to complete ""2493"", then likely ""This number"" or ""by the US"" or ""1"" or ""any number"" to complete the comparison."
90,0.08711856,0.9564409,�,432,62,512,39751.93,True,"Academy Award Winning Bacon Wrapped Pork Loin\nBy: Leah Rodrigues\nPublished: February 24, 2013\n\nIf you are hosting an Oscar party, mustard and herb stuffed bacon wrapped pork loin is a must-have main c","Article structure: informational/recipe format with a food description, following standard culinary content style for a home improvement blog.\n\nThe phrase ""This recipe is a creamy vinaigrette made with a mixture of fresh herbs"" signals a recipe introduction, establishing the instructional content that follows.\n\nFinal token ""herb'"" ends a phrase (""a mixture of herbs is whipped up inside a marinade"") — immediately expects a noun phrase like ""by the baby"" or ""in the salad"" to complete the ingredient description, likely ""the dressing"" or ""a void"" or ""of silence"" or ""to the belly"" — a standard recipe boilerplate for the ingredient."
91,0.086768664,0.95661575,},236783,447,256,54078.867,True,"module.exports = function getFileNames(path,callback){\n   var mpath = require(""path""),\n       appRoot = '' + require('app-root-path');\n   path = mpath.normalize(appRoot + '/' + path);\n   // Read a fol","Tutorial/documentation structure: webpage listing a JavaScript/Node.js tutorial, with a description of a code block for a shell script.\n\nThe phrase ""if the length of the file is bigger than 1"" signals a conditional branch statement, establishing a conditional check for a specific file type or scenario.\n\nFinal token ""longer than 1"" ends a conditional clause (""if the length of the file is longer than 1""), immediately requiring a condition like ""else"" or ""else if the file is..."" or ""else, with the assumption that..."" or ""else, else if..."" or ""else, else you would use..."" referencing the case of using CSS."
92,0.08666822,0.95666605,9,236819,415,121,67841.91,True,"Boysenberry Puree\nBy: Anonymous\nPublished: Monday, November 30, 2009 - 11:12pm\n\nIngredients\n\n\n\n\n2 packages x 10 oz\n2 tablespoons Superfine sugar\n1 tablespoon Kirsch or other\nCherry-flavoured brandy\nFr","Structured document listing product/recipe information with consistent formatting, following a web page template for a health/medical article.\n\nThe phrase ""Instructions for the book: How to Write a Review"" is a standard Google/SEO metadata block, with ""Category: Health/Wellness"" suggesting a repeating pattern of metadata fields.\n\nFinal token ""2009"" ends a URL path string (""http://www.islamicbook.net/books/How_to_Write_a_Review.php""), immediately expecting a category or metadata tag like ""\nRating:"" or ""in the article"" or ""Category: Recipe"" or ""at the end of the article."""
93,0.086353414,0.95682335, carried,7505,402,512,50318.727,True,Sample testing apparatus and sample testing method\n\nABSTRACT\n\nThe present invention is to present a sample testing apparatus comprising: a transport unit for transporting a sample container through a ,"Patent document structure: formal US patent format with structured description of a pharmaceutical/chemical invention, following standard patent language.\n\nThe phrase ""La présente invention est une demande de brevet américaine et se situe dans le domaine de la chimie."" signals a standard patent abstract boilerplate, with a description of the invention's purpose.\n\nFinal token ""it'"" opens a patent document section header (""Description détaillée du brevet""), immediately requiring a standard patent phrase like ""des résultats"" or ""The invention"" — likely ""de la chimie"" or ""Cette publication est..."" or ""l'article de la demande"" or ""not applicable to..."" continuing the patent claim language for the US."
94,0.085166365,0.9574165,d,236753,171,512,54584.125,True,"\n    Shannon GOULD, Appellant, v. STATE of Florida, Appellee.\n    No. 2D06-3831.\n    District Court of Appeal of Florida, Second District.\n    Feb. 14, 2007.\n   NORTHCUTT, Judge.\n\nShannon Gould appeal","Legal case structure: structured Spanish law analysis with formal case citation, requiring a summary of Florida criminal law doctrine.\n\nThe phrase ""La jurisprudencia de la Corte Suprema de Florida: Vzla. v. Santana"" signals a standard legal citation format, establishing the case law reference for the Cuban criminal liability doctrine.\n\nFinal token ""v. Santana"" ends a case citation (""Vzla. v. Santana""), immediately requiring a publication/statute reference like ""852"" or ""100"" to complete the case number, then likely ""587"" or ""999"" or ""at the top."""
95,0.084802374,0.95759916,  ,138,462,356,52603.246,True,"// Copyright 2022, University of Freiburg,\n// Chair of Algorithms and Data Structures.\n// Author: Johannes Kalmbach <kalmbach@cs.uni-freiburg.de>\n\n// Clang up to version 13 does not link again libstdc","Code block structure with Google C++ API documentation format signals a complete function definition, following the pattern ""void Add(const ::tensorflow::Tensor)""\n\nThe comment ""This function is part of the XLA compiler"" establishes a code block listing the implementation, with the `// TODO` pattern suggesting a standard TensorFlow/Abseil boilerplate.\n\nFinal token ""  "" ends a file path comment (`// TODO: #include ""tensorflow/core/framework/op.h""`), immediately expecting a closing statement like `// This is the implementation"" or `/* ... */` or `from the TensorFlow library` or `// A wrapper for..."" to match the namespace."
96,0.08418241,0.9579089,;,236793,443,131,42818.492,True,package com.rozzer.adventure.unit.npc.enemy.type;\n\nimport com.rozzer.adventure.core.GameEngine;\nimport com.rozzer.adventure.core.RaceType;\nimport com.rozzer.adventure.unit.npc.enemy.AbstractEnemy;\n\n/*,"Game item card structure: a structured RPG/combat stat block with Java class definition, following a pattern of describing a character class.\n\nThe pattern ""class AbstractThief extends AbstractCharacter"" signals a repeating template: ""this class is a combatant"" followed by a new stat block for the NPC.\n\nFinal token ""AbstractCharacter"" ends a class declaration (""class AbstractThief extends AbstractCharacter""), immediately expecting a constructor or method body like ""\npublic class..."" or ""\nto the Rogue"" or ""Rogue's damage."" or ""1. Damage: 10"" or ""a description of the enemy."" — a Java class metadata block."
97,0.08371415,0.9581429,0,236771,407,168,49829.848,True,Ian Austin: To ask the Secretary of State for the Home Department how many applications for (a) new passports and (b) passport renewals there have been in the last year; and what the annual change in ,"Government/UK official document format: structured guidance page with standard UK statistics boilerplate, following the GOV.UK style.\n\nThe phrase ""The annual average for 2015 was 10.9 million (2015)"" signals a standard statistical citation, establishing a specific figure for the UK Department for Education.\n\nFinal token ""2015)"" ends a statistical footnote opener (""Between 10.9 million (2015)""), immediately requiring a range or benchmark like ""18"" or ""last year"" or ""were excellent"" or ""1 to the previous year"" to complete the statistic about the UK statistics."
98,0.08344615,0.958277,�,432,143,512,42195.91,True,"Fact Check: Was the Winter Session of Parliament postponed during UPA rule?\nSai Krishna Muthyanolla\nNovember 22, 2017\nWhile Sonia Gandhi accused the government of postponing the parliament session for","Article structure: informational web content with a standard news/blog format, following a listicle style with a quote from a tech publication.\n\nThe phrase ""We have found this article on the web"" signals a citation or source reference, establishing a pattern of presenting the text as a piece of writing.\n\nFinal token ""�"" ends a citation phrase (""read the article here: https://www.techcrunch.com"") — immediately expects a continuation like ""in the document"" or ""by the user"" or ""to the question"" or ""during the meeting."" or ""when they are..."" — likely a verb phrase referencing the outdated phrasing or a link/quote context."
99,0.08288893,0.95855576,7,236832,56,512,65421.395,True,filmcritic.com presents a review from staff member James Brundage. You can find the review with full credits at http://www.filmcritic.com/misc/emporium.nsf/2a460f93626cd4678625624c007f2b46/4cfe62b59fb,"Reference database entry format: structured encyclopedia/guide entry with standard bibliographic citation for a US geographic location.\n\nThe phrase ""http://www.geocities.com/the_alternative_travel_guide"" follows a standard citation pattern, suggesting a URL or contact information for the Yahoo! Travel database entry.\n\nFinal token ""7"" ends a URL path fragment (""http://www.geocities.com/44767""), immediately requiring a web page metadata descriptor like ""88000"" or ""80000"" to complete the Yahoo! Geocities profile URL, likely followed by ""v1.html"" or similar."
100,0.08216964,0.9589152,d,236753,451,268,59450.258,True,"\n    Harry H. BROWN, Appellant, v. The STATE of Florida, Appellee.\n    No. 94-712.\n    District Court of Appeal of Florida, Third District.\n    March 1, 1995.\n    Rehearing Denied March 22, 1995.\n    ","Legal document structure: Florida criminal law format with structured citation of Florida Statutes, following standard case summary conventions.\n\nThe phrase ""Florida Statutes § 93.84, which is called the Florida Penal Code, 2d ed."" signals a standard citation block, with ""LaSalle v. State"" being a case reference.\n\nFinal token ""LaSalle v. State"" ends a citation reference (""LaSalle v. State""), immediately requiring the case citation completion — likely ""105"" or ""542"" to complete the Florida Supreme Court case number, or ""105"" or ""at the top of the page"" to name the case."
