rank,nmse,cos,token_str,token_id,position,seq_len,vec_norm,av_parsed,text_preview,explanation
83,0.093024835,0.9534875, I,358,449,502,139.89012,True,"How to draw gradient scroll map in golang base on visitor sessions scroll data\nI want to draw scroll map as gradient rectangle in Golang, base on visitor sessions scroll data.\nVisitor scroll data as:\n","Thai/Code format with code snippet about chart visualization using python, expect technical request about data format and layout.\n\nThe phrase ""I want show the data like this format : [some code] ,My expect result"" signals a request description structure, implying the user is asking for the final output or desired result of the visualization, likely listing expected outcomes or requirements.\n\nFinal token ""I"" begins ""The result I"" — part of a second question clause (""Final result I""), continuing the request description pattern, strongly expecting ""want is"" or ""hope to get"" or ""need is"" or ""want to see is a specific shape/distribution"" describing the target visualization goal."
84,0.09305673,0.95347166, happens,8573,90,512,144.6758,True,"How does Java protect private, package-private, and protected variables?\nI am new to Java programming and have a question that I have been curious about. Any help will be appreciated :)\nHow are privat","Indian student asking about Java concepts (method overloading, memory allocation) in a forum context, expecting explanation of how the `print()` function works internally.\n\nThe question structure ""So my question is actually asking how this 'compilation' happens...what actually happens"" signals a concluding clause promising explanation of the underlying process or mechanism, likely continuing with ""in the compiler"" or ""behind the scenes.""\n\nFinal token ""happens"" ends an incomplete clause (""What actually happens""), part of a list (""So what actually happens...""), strongly expecting ""in the compiler/behind the scenes"" or ""at the level of code execution"" or ""when we write those statements."""
85,0.09309984,0.95345014, a,264,13,512,124.4448,True,"Can't connect to mongodb in the docker container\nI've build a docker container running a mongodb-instance, that should be exposed to the host.\nHowever, when i want to connect from the host into the mo","Greek/English beginner question about Docker compose and gRPC error, suggesting a code snippet or troubleshooting context about container build or environment setup.\n\nThe phrase ""I have build a docker image"" implies a personal context or project setup, likely listing or describing a Go application or Dockerfile structure, suggesting continuation about a specific problem or dependency issue.\n\nFinal token ""a"" is an indefinite article mid-phrase (""I built a""), part of an incomplete noun phrase listing context (""I build a""), strongly expecting a noun like ""Go microservice"" or ""docker-compose project"" or ""container with postgresql database"" or ""simple application and it's not connecting."""
86,0.093160994,0.9534197, the,279,30,168,119.825645,True,Showing one marker at a time - Google Maps API v3\nhttp://jsfiddle.net/michaelgruber/M84T7/\nWhen the codeAddress function is run more than once (when multiple inputs are run) the old markers are saved ,"Web developer/JavaScript code snippet with CSS/HTML markup, suggesting a demo or script showing a jQuery slider with circle markers.\n\nThe phrase ""When the"" implies a scenario or condition about the markers not showing the list items sequentially, likely a user interaction or script behavior context, implying a specific event or code example about the map or list behavior.\n\nFinal token ""the"" is an incomplete noun phrase mid-sentence (""When the""), part of a description clause setup (""When the...""), strongly expecting a noun like ""user clicks"" or ""list is loaded"" or ""first marker is clicked, the markers change color"" or ""array of checkboxes is clicked."""
87,0.09317664,0.95341176, my,847,21,512,124.844734,True,"building minimal piece of assembly code produces empty binary file\nI'm trying to build a minimal startup code for my MCU (tms570lc4357zwt, ARM Cortex-R5f), but when I build it and convert it to binary","Code snippet with C/C++ context, suggesting a beginner's attempt at assembly or bare-metal programming with GCC, implying a question about linker script or startup code.\n\nThe phrase ""I'm trying to write a simple assembly program for my"" implies a context or project description, likely a microcontroller or embedded system project, suggesting a specific target or problem about initializing memory or a binary.\n\nFinal token ""my"" is mid-phrase (""for my""), part of an incomplete noun phrase describing a project context (""I'm trying some startup code for my""), strongly expecting a noun like ""ARM board"" or ""embedded OS"" or ""custom binary"" or ""C program"" or similar."
88,0.093470335,0.9532648,’t,1405,22,71,150.72264,True,Change alpha channel in MOV file in Sony Vegas?\nI’ve been trying to look all over the internet but haven’t found a solution. I have a MOV file with a transparent background. How do I change the alpha ,"Casual/teen chat format with informal tone discussing a software UI element (""Looking for a specific plugin for Photoshop"") implying search or troubleshooting context.\n\nThe sentence structure ""I've been searching around for a solution to this problem for a while now and haven't"" establishes a pattern of stating attempted searches without finding a solution, suggesting continuation about finding the required resource or documentation.\n\nFinal token ""haven't"" ends an incomplete clause (""after searching everywhere and haven’t... but haven’t""), part of a negative search history claim (""After searching online haven't found anything related to this issue...""), strongly expecting ""found any viable solutions"" or ""managed to find the specific keyword."""
89,0.09355728,0.9532214, J,619,29,215,117.065445,True,"Working with a local project (localhost:8080), how can I send emails?\nI'm trying to send e-mails out from a JSP project I'm working on locally in NetBeans 7.4.\nI have a standard script for sending an ","Greek/technical forum post format with code snippet about Java/Servlet/MySQL error, implying a question about database access or UI behavior.\n\nThe phrase ""I'm having an issue with some data being written to a database from a J"" strongly suggests a Java application context, likely a Java web project or enterprise application, implying a specific component or code context follows.\n\nFinal token ""J"" is the start of an incomplete word mid-sentence (""a J""), part of a phrase ""in a J..."" — likely ""Java application"" or ""Servlet"" or ""Spring MVC application"" or ""business logic"" — continuing the question about a specific scenario or code context involving the data."
90,0.093762144,0.95311916, using,1667,31,269,119.42951,True,How to Get all RequiredFieldValidator in a page\nHow can I get all requiredfieldvalidator in a page and Change its errormessage?\nI tried using the code below but it change all validators including regu,"Indian/ASP.net developer asking question about finding all control in a usercontrol in asp.net , implying code snippet or solution approach.\n\nThe phrase ""i tried to find all the control in gridview using findcontrol method"" suggests a context hint or attempt, implying a method or collection approach is being described, likely a loop or collection of controls from Page.Controls.\n\nFinal token ""using"" ends an incomplete clause (""i tried using""), part of a list or attempt description (""But i tried using FindControl method...""), strongly expecting a noun phrase like ""Page.Controls"" or ""following properties"" or ""Reflection but i am not able to find"" or ""all control type."""
91,0.09379758,0.95310134, a,264,129,304,127.875244,True,How are Shudras supposed to perform shraddha?\nNamaskaram. Performing shraddha involves feeding brahmanas. A brahmana who strongly follows acharams will not eat in a shudra's home for obvious reasons. ,"Indian Hindu/Scriptural discussion forum post asking about female participation in Vedic rituals, with questions about celibacy and fasting rules for women.\n\nThe sentence structure ""Since I am not a priest myself and cannot perform the full rituals, is there a way for women to fulfill this penance? Is there a"" suggests a concluding question about alternative scriptural or spiritual path for women's vows.\n\nFinal token ""a"" is an indefinite article mid-sentence (""Is there a""), part of a second question clause listing possible alternatives (""Is there a way to perform these vows?""), expecting a noun like ""method/way"" or ""specific scriptural allowance for women to avoid""."
92,0.093915634,0.9530421, Large,20286,13,103,131.9483,True,How to Download Assets from air.inc API and Maintain Folder Structure for Large Data Sets?\nI am working on a project where I need to download a smaller portion of data (around 10 GB) from the air.inc.,"Technical/programming context with tags suggesting a script or tool description, implying a question about CSV formatting for large dataset upload with Excel.\n\nThe phrase ""How to Efficiently Organize JSON Data for Multiple Images in Batch while Handling Large"" implies a question or scenario about managing or splitting a dataset, likely a specific project context or scale, suggesting continuation about file structure or data volume.\n\nFinal token ""Large"" ends an incomplete noun phrase (""for Large""), part of a question title or context clause (""For Data Migration with CSV for Large...""), strongly expecting a noun like ""Dataset"" or ""Project Files"" or ""Multi-Category"" or ""Data Collections"" to complete the concept."
93,0.093961485,0.95301926, read,1349,27,512,136.94507,True,"Java Scanner receives nonexistent input\nI have a loop which breaks upon receiving the correct input from the console.  I am using Scanner to read in a String from System.in, which seems to be what's g","Java/Code forum post format with student trying to create a console program to read in a string and determine if it is a valid integer or not.\n\nThe sentence ""I have a Scanner object set up to read in user input... I am using BufferedReader to read"" implies the code context establishes the method of input reading, likely continuing the explanation of the Scanner's behavior or buffer logic.\n\nFinal token ""read"" is mid-clause (""since I am using Scanner to read""), part of a clause explaining input source/condition, strongly expecting ""in the input"" or ""the input values"" or ""the user's input characters"" or ""a string from the console."""
94,0.09397847,0.95301086, such,1741,62,196,128.72163,True,Is it possible to make grand parent child query\ni have some relational data and i need to establish the connection between data along one level using parent child query. But then i need to establish 2,"Indian/Technical Query format with code snippet context around Hadoop/SQL performance optimization asking about joining large number of tables.\n\nThe phrase ""Is it feasible to fetch such huge data in single query with such complex join operation ? is it feasible to do such"" suggests a question about performance cost or complexity of combining multiple joins in a single query versus a multi-stage approach, implying a concluding thought or prediction.\n\nFinal token ""such"" ends an incomplete noun phrase (""performance of such""), part of a question structure (""cost of doing such a query for such a complex join and of such""), expecting ""operation"" or ""query"" or ""query optimization"" or ""operation would be."""
95,0.094039015,0.9529806, getting,3709,101,291,132.29214,True,"Connecting Westorm with Mongolab db\nI am creating a project using Webstorm with mongoose library installed. Developing on my localhost with mongodb, my connection string was:\ndatabase: ""mongodb://<IP_","Technical developer post showing attempt to connect to Azure API using NodeJS and React. User is describing setup issues with require path not found.\n\nThe phrase ""So I have been trying to connect to my API and I am getting"" implies an error or issue description follows, strongly suggesting a specific error message or failure outcome related to the axios request setup or database connection.\n\nFinal token ""getting"" is mid-clause (""I am getting""), part of a list of problems (""Even though I have all the paths setup... I am getting""), immediately expecting an error description like ""the following error"" or ""a null response"" or ""an undefined error"" or ""following errors."""
96,0.09417163,0.95291436, X,1599,72,512,108.7216,True,"How to batch process pictures to split and reassemble them vertically?\nI have 6,000 pictures with two horizontal bars of text in them, one at the top, one at the bottom. \nThe goal is to cut the top ba","Informal/technical post about image processing workflow, suggesting a user is sharing a solution or tool for organizing thousands of photos.\n\nThe phrase ""While I am trying to automate this process... X"" implies a mention of a software or tool name or technique, likely a specific software or method for batch rotation or labeling, possibly referencing a programming language or tool like GIMP or Photoshop.\n\nFinal token ""X"" is mid-word ("" X""), part of an incomplete clause (""Although Y""), likely continuing with ""GIMP"" or ""Photoshop"" or ""a script"" or ""many tools"" or ""Labeling"" — a noun phrase about a specific software or variable approach to the rotation task."
97,0.094367996,0.95281607, text,1467,26,135,127.28543,True,Shorten Form Fields\nIs there a way to shorten a form field?\nHere is an example of what I have:\n\nThese are text fields that will have a maximum of 6 characters in each box. I want to make them smaller ,"Web developer / form builder post showing a conditional formatting issue with a jQuery script, implying a UX design context with a specific form field setup.\n\nThe phrase ""These are fields that are text"" begins a description of the fields, likely listing or explaining the three input types or values within the form, suggesting continuation about the specific field attributes or data type of the text boxes.\n\nFinal token ""text"" is mid-phrase (""These are text""), part of an incomplete noun phrase describing the first field type (""These are text""), strongly expecting continuation like ""box fields"" or ""password fields"" or ""fields that are being concatenated"" or ""input fields with length restrictions."""
98,0.09445839,0.9527708, have,614,39,512,136.62125,True,"Abstract class or casting?\nI'm trying to figure out whether implementing individual methods of a subclass in an abstract superclass, or casting is the better way to go about the following scenario.\nSu","Programming/technical discussion post format with informal tone, discussing polymorphism and interface design in Java.\n\nThe opening sentence ""Say I have a situation where I want to use inheritance"" signals an example setup, implying a concrete class hierarchy or collection scenario describing two or more classes with shared behavior or data structures, likely continuing the question about how to handle a ""Base"" class.\n\nFinal token ""have"" is mid-sentence (""If I have""), part of the introductory setup clause (""So suppose I have""), immediately requiring a noun phrase like ""two classes"" or ""a generic interface and several concrete classes"" or ""a collection of objects that represent X, Y, Z."""
99,0.09448959,0.9527551, f,282,33,123,118.235,True,"What crystal structure have electrons in Wigner crystal?\nIf electrons form a crystal in the Wigner crystal what is the structure of that crystal? cubic, bcc, fcc,...?\n\nhttp://en.wikipedia.org/wiki/Wig","Physics/math forum post format with casual tone discussing atomic structure, implying a question about crystal lattice types or density.\n\nThe phrase ""some common crystal structures are bcc, hcp, f"" suggests a list of crystal lattice configurations with chemical symbols or density descriptors, likely continuing a pattern of naming crystal structures like ""face centered cubic"" or ""body centered cubic.""\n\nFinal token ""f"" is a truncated word mid-list ("" bcc, hcp, f""), part of an incomplete enumeration of crystal lattice types (""density, cubic, f...""), strongly expecting ""cc"" or ""body centered cubic"" or ""face centered cubic"" or ""spherical"" to complete the set."
100,0.09454899,0.9527256, be,387,55,451,143.11264,True,"android.os.on main thread exception\nI am trying to connect to my sql DB on my sql server, using the below code.\nBut when I run it, the above error shows.\nI have added the permissions line to the manif","Sri Lankan IT student asking for help with Excel VBA code regarding a web scraping project, seeking suggestions on how to get data from a website.\n\nThe phrase ""Any help on this will be highly appreciated , any suggestions will be appreciated . Any help will be"" follows a closing request pattern, implying a closing phrase or gratitude statement about all feedback welcome.\n\nFinal token ""be"" ends an incomplete phrase (""Any suggestion will be""), part of a gratitude clause (""Any suggestions will be highly appreciated any advice will be""), strongly expecting ""greatly appreciated"" or ""helpful"" or ""welcome"" to complete the phrase, continuing the request for assistance and contribution."
