rank,nmse,cos,token_str,token_id,position,seq_len,vec_norm,av_parsed,text_preview,explanation
77,0.07299478,0.9635027, various,5257,58,197,131.49002,True,"The Bestiarium of Aloys Zötl (1831-1887)\n\nAug 16, 2012\n\n\n\nThese beautiful watercolours come from the Austrian painter Aloys Zötl's Bestiarium, a series of exquisite paintings of various animals undert","Dutch-language art historical/illustration context establishes a book description format with a title and caption about a German naturalist's illustrated compendium.\n\nThe phrase ""The book 'Animalia' is a collection of drawings depicting various"" strongly implies a historical or taxonomic subject listing creatures, likely exotic animals or natural phenomena with folkloric or scientific associations.\n\nFinal token ""various"" is mid-noun phrase (""drawings of various""), part of a descriptive clause listing subjects (""The illustrations depict descriptions of various""), immediately requiring a noun like ""animals,"" ""mythological creatures,"" or ""natural phenomena,"" completing the claim about the artist's catalog of bizarre or forbidden objects."
78,0.073126025,0.96343696, digital,7377,51,512,140.9745,True,"COM1006 Devices and Networks\n| Summary |\nThis module runs throughout the academic year, starting in\nAutumn and ending in Spring. The module consists of two\nparts. In the first, important elements of c","British university course textbook description format, with academic/technical tone introducing a module on computer architecture and digital communications.\n\nThe phrase ""This module covers fundamentals of computer systems, starting with digital"" signals an enumerated list or topic introduction, likely naming foundational concepts like binary, bits, or data representation — a textbook reference to the textbook's content about computing fundamentals.\n\nFinal token ""digital"" is mid-phrase (""topics like digital""), part of a parenthetical list of concepts (""Includes: digital""), immediately expecting a noun like ""bits and signals,"" ""representation,"" or ""signal processing"" or ""coding, number systems,"" continuing the technical vocabulary about foundational computing concepts."
79,0.07332712,0.9633364, develop,2225,55,512,132.86566,True,"Methodology for Olive Pruning Windrow Assessment Using 3D Time-of-Flight Camera\n\n: The management of olive pruning residue has shifted from burning to shredding, laying residues on soil, or harvesting","Scientific Spanish paper abstract structure: technical agricultural engineering context with Spanish language title establishes a research study about citrus harvesting vibration detection using UAVs.\n\nThe phrase ""This work aims to evaluate the behavior of a citrus harvesting process in the Mediterranean area, with the objective of developing"" signals a stated objective clause, strongly implying the next tokens continue describing a methodology or model development project.\n\nFinal token ""develop"" is mid-phrase in ""To develop,"" part of the abstract's stated goals (""The objective of this work is to develop""), expecting a noun phrase like ""a methodology"" or ""a predictive model to estimate soil moisture"" or ""a methodology for monitoring and classification."""
80,0.07356528,0.96321756, post,1736,340,512,134.70753,True,"Dynamically providing a feed of stories about a user of a social networking system\n\nABSTRACT\n\nTo display a news feed in a social network environment, a social networking system generates news items re","Patent document format with legal/technical description establishing a system concept, using definitions and examples to explain social networking functionality.\n\nThe sentence structure ""For example, a user of an online social network may have a profile that is accessible to others. "" begins an example list of activities a user can post or share, likely continuing with specific user-generated content like personal messages or status updates.\n\nFinal token ""post"" is mid-clause (""A user may post""), part of an example clause describing a user's activities (""For example, a user may post""), strongly expecting concrete examples like ""personal information,"" ""photos,"" ""messages to a bulletin board,"" or ""information about themselves to the network."""
81,0.073567376,0.9632165, the,279,39,512,137.96594,True,Therapy and Treatment\nEvaluating Psychotherapy\nLearning Objectives\n- Compare and evaluate various forms of psychotherapy\nEvaluating Various Forms of Psychotherapy\nHow can we assess the effectiveness o,"Educational psychology article structure: a blog-style piece defining therapy and therapy types, establishing a pattern of discussing methods and evidence about mental health interventions.\n\nThe sentence ""One common question people often ask about therapy is how to evaluate the effectiveness of different therapies"" signals a section heading or question about research evidence or validity of therapy approaches, implying a discussion of efficacy studies or theories.\n\nFinal token ""the"" is an article mid-phrase (""Can we assess the""), part of a question structure (""To assess the""), immediately requiring a noun like ""effectiveness of therapies"" or ""validity of different therapies?"" or "" effectiveness of psychological therapies?"" or ""various theories and models."""
82,0.07359306,0.9632037, create,1855,95,512,138.78166,True,"The saturation in electronics devices performance is due mainly to the physical limitation of the silicon technology in the nanodomain. Molecular electronics, implementing organic molecules as buildin","Scientific/academic article structure: Bulgarian language paper presenting nanoscale chemistry and self-assembly concepts with emphasis on organic molecules and colloidal materials.\n\nThe sentence ""Thanks to the ability of molecular self-assembly, chemists are able to use soft matter techniques to create"" implies a clause describing capabilities or structures, suggesting a list or description of nanostructured materials or self-assembled devices.\n\nFinal token ""create"" ends an incomplete noun phrase (""allowing to create""), part of a parallel structure (""By using self-assembly processes, molecules at nanoscale level can create""), strongly expecting nouns like ""complex architectures,"" ""nanostructured arrays,"" or ""controlled nanoenvironments and patterns."""
83,0.07380991,0.9630952, high,1550,37,168,134.01736,True,"City of Milwaukee Health Department reminds residents to stay safe in hot weather | Milwaukee Neighborhood News Service\nCity of Milwaukee Health Department\nJuly 17, 2015\nAs high heat indices are predi","Local news article format with community health advisory tone establishes a news release structure, introducing a health advisory about heat and water restrictions.\n\nThe phrase ""As high"" signals the opening sentence begins a statement about recent weather conditions, strongly implying the article will reference the heat wave or record-breaking temperatures from the past week, continuing the headline's context about summer heat and water usage.\n\nFinal token ""high"" is mid-phrase (""As high""), part of an introductory clause setup (""As high""), immediately requiring a noun like ""temperatures continue"" or ""heat indices have been rising,"" or ""weather patterns continue,"" completing the warning context about the week's weather conditions affecting the state."
84,0.07384316,0.9630784, proposed,10981,87,150,120.87263,True,"Abstract\n\nThe chapter refers to a modification of the so-called adding probability used in cluster Monte Carlo algorithms. The modification is based on the fact that in real systems, different propert","Scientific Russian paper structure: abstract discussing modification of the classical relaxation method for potential energy function with introduced modification of the interaction parameter.\n\nThe sentence ""Thus, the proposed modification of the convergence criterion for the cluster model was tested on the real experimental data. The proposed"" signals a concluding statement about the new method, implying the text will describe the modified method or its results.\n\nFinal token ""proposed"" repeats the noun phrase ""The proposed,"" directly continuing the structure ""Thus, the proposed method is examined... The proposed method..."" — expects ""method is introduced"" or ""modified potential energy function is tested"" or ""approach leads to new optimization rules"" completing the abstract's claim."
85,0.07398142,0.9630093, simple,4285,17,57,138.2317,True,"*6.1.1 Principle of the method*\n\nHydrodistillation is a simple extraction technique which consists in putting in a flask proportional quantity of distilled water and the plant, then heating until boil","Scientific French language article structure with academic/chemical context introducing extraction methods for phytochemicals, implying a definition or description follows.\n\nThe phrase ""The distillation method is a simple"" signals the first sentence's opening, establishing a definition or historical context about liquid chromatography as a traditional technique, strongly implying continuation describing the method's basic procedure or advantages.\n\nFinal token ""simple"" is mid-phrase in ""This method is a simple,"" part of a paired definition clause (""Distillation is a simple method...""), expecting continuation like ""and effective technique for extracting plant extracts"" or ""chemical process that consists of..."" or ""method to obtain pure compounds without complex equipment."""
86,0.07421523,0.9628926, for,369,37,195,136.66963,True,"Week 4\nReflection, Comprehension, Discussion\nExercise\nComprehension Questions\nDiscussion Questions\n- The United Nations has identified investing early in human capital is an important strategy for red","Global development/education policy context establishes an academic or professional communication format with a quoted figure, suggesting a formal UN or policy document structure.\n\nThe phrase ""The importance of investing in youth and education is a key indicator for"" implies an incomplete claim about SDG or development goals, likely referencing economic growth, poverty reduction, or sustainable development frameworks.\n\nFinal token ""for"" ends an incomplete noun phrase (""a key strategy for""), part of a quoted claim structure (""One argument that high savings rates and human capital investment are key factors for""), strongly expecting a noun like ""global development"" or ""achieving sustainable growth"" or ""countries to overcome poverty"" or similar."
87,0.07423798,0.962881, b,293,230,235,114.46758,True,"Mango Frozen Yogurt\nBy: Leah Rodrigues\nPublished: Wednesday, July 27, 2011 - 11:34am\n\nIngredients\n\n\n\n\n3 cups non-fat, plain yogurt\n2 ripe mangoes\n cup low fat milk\nhoney, to taste\n\nPreparation\n\n1 Line","Food blog post tone with recipe-focused cooking blog voice, sharing a seasonal dessert recipe with personal notes and tips.\n\nThe phrase ""I've been following some great vegan baking blogs lately for my healthy brownie recipe...from b"" suggests a source attribution or blog reference, likely a named food blogger or cookbook, implying a closing quotation or link or personal blog context.\n\nFinal token ""b"" is mid-word in ""from b,"" part of an attribution or source credit clause (""check out: b...""), strongly expecting a word like ""foodista.com"" or ""myfooddiary.com"" or ""foodieblogging.com"" or similar blog name completing the source."
88,0.074396215,0.9628021, an,458,438,512,139.68361,True,"[Congressional Record Volume 161, Number 141 (Tuesday, September 29, 2015)]\n[Extensions of Remarks]\n[Page E1389]\n\n\n\n\n              IN RECOGNITION OF THE MALNUTRITION EPIDEMIC\n\n                        ","Student blog post format with formal advocacy tone discussing food insecurity and school lunch access, using statistics and policy language to highlight a pressing issue.\n\nThe sentence structure ""The fact that children in rural areas do not have access to clean drinking water is a serious problem. This is an"" builds toward a concluding statement about the systemic nature of the problem, continuing the emotional argument about food waste and infrastructure.\n\nFinal token ""an"" is an indefinite article mid-sentence (""This is an""), part of a concluding clause (""This issue is a daily reality for our children who cannot afford to waste water. This is an""), expecting a noun like ""unacceptable reality"" or ""issue that demands action."""
89,0.07459397,0.96270305, un,650,393,512,137.08717,True,12.3: Identifying Stress in Self\nHealth care professionals must recognize emerging signs of stress that may result from job demands and the nature of health care work. There are a variety of ways that,"Educational health-focused article structure with nursing student perspective, presenting sequential concepts around depression and anxiety in college students.\n\nThe sentence pattern ""When emotional distress becomes chronic and unaddressed, symptoms can escalate over time if left unattended... If left unaddressed, these feelings of burnout remain un"" mirrors a concluding clause about the consequences of neglecting wellness, completing the second bullet point's theme.\n\nFinal token ""un"" is a prefix mid-word (""left un""), part of a parallel clause (""If left unaddressed, if left unaddressed remaining unresolved...""), strongly expecting ""addressed"" or ""managed, it can lead to"" or ""addressed, the condition."""
90,0.07466834,0.96266586, the,279,112,512,129.69559,True,"Spain is the largest exporter of fresh fruit in Europe, with more than 50% of production being commercialized abroad. Citrus is one of most important crops in Spain, with 330,000 hectares currently de","Scientific article structure: Spanish academic/technical article format with scientific context establishing fruit quality and sustainability in Mediterranean vineyards.\n\nThe sentence ""The cultivation of citrus trees, as agricultural crops, require the"" implies a list or description of agricultural practices or inputs, likely continuing with plant health management or chemical use contexts, suggesting the text will enumerate requirements like fertilization, irrigation, or pesticide application.\n\nFinal token ""the"" is an article mid-phrase (""requires the""), part of a clause listing agricultural needs (""Fruit orchards require the presence of orchards that require...""), strongly expecting a noun like ""application of nutrients"" or ""presence of multiple cycles"" or ""removal of weeds."""
91,0.0746966,0.96265185, Gast,62642,32,113,120.73518,True,"The Phantom of the Opera (1925)\n\nSep 17, 2011\n\n\n\nFirst film adaptation, directed by Rupert Julian, of Gaston Leroux's novel. The film features Lon Chaney in the title role as the deformed Phantom who ","Historical/educational blog format with a film poster description, establishing a literary context about a musical adaptation.\n\nThe phrase ""This novel was adapted into a film, based on the famous novel by Gast"" strongly implies a named author or literary source, likely Gaston Leroux's famous novel ""The Phantom of the Opera,"" signaling a literary reference or historical context about French horror.\n\nFinal token ""Gast"" is a truncated surname mid-phrase (""Gast""), part of a credit attribution clause (""based on Gast...""), immediately requiring ""on Leroux"" or ""on Le Fanu's"" or ""on's famous horror stories,"" completing the literary source attribution about the story."
92,0.074759796,0.96262026, that,429,18,512,137.84914,True,"76 11.4 Deep Sea\nIntroduction\nThe deep sea is an environment that is unfriendly to humankind. As a result, it represents one of the least explored areas on Earth. It has even been said that the deep s","Educational science article structure: a college-level biology blog post introducing deep ocean ecosystems, establishing a definitional and descriptive framework around extreme environments.\n\nThe phrase ""The deep ocean is an environment that"" mirrors the opening sentence's framing, strongly implying a definition or description of the deep ocean's characteristics as a challenging habitat, continuing the topic of extreme environments.\n\nFinal token ""that"" is a relative pronoun mid-clause (""An environment that""), part of a definitional statement setup (""The deep sea is an environment that""), immediately requiring a noun phrase like ""is completely isolated"" or ""contains unique conditions"" or ""has existed for millions of years,"" completing the definition."
93,0.074846156,0.9625771, SH,6434,70,342,94.92945,True,"[Congressional Record Volume 165, Number 29 (Thursday, February 14, 2019)]\n[Extensions of Remarks]\n[Page E183]\n\n\n\n\n              RECOGNIZING THE VANDALIA HISTORICAL SOCIETY\n\n                          ","Political news article format with historical context about Senate legislation, suggesting a headline or quote structure about congressional opposition to energy policy.\n\nThe phrase ""SENATOR Bob SH"" appears to be a name or political figure reference, likely a Democratic congressman's name, implying a closing quotation or political commentary section with a Republican's stance on the coronavirus pandemic and economic issues.\n\nFinal token ""SH"" is a truncated surname mid-phrase (""SENATOR JOHN SH""), part of a name attribution or political identifier pattern (""SENATOR John SH...""), strongly expecting ""OBER"" or ""ROBERTS"" or ""McCAIN"" to complete the name, likely followed by a political quote."
94,0.075171344,0.96241444, few,2421,434,512,134.51964,True,Performance and Volatility of Oil and Gas Stocks: A Comparative Study on Selected O&G Companies\n\nThis paper examines the effect of oil prices movements on the stock price of Oil and Gas companies in t,"Academic paper presentation on Indian Financial Market and Economic Growth with focus on Risk Analysis using Time Series Approach. The author is discussing empirical studies on Indian Corporate Governance.\n\nThe sentence structure ""Although there are plenty of studies on the impact of Financial Crisis on Indian Economy there are very few"" signals a concluding statement, continuing the literature gap argument about empirical studies on interrelationship aspects.\n\nFinal token ""few"" ends an incomplete comparative claim (""But there are very few""), part of a second claim clause (""While there are plenty of studies on other aspects of Financial Integration but very few""), strongly expecting ""studies that deal with the impact of Financial Efficiency"" or ""works that have examined this."""
95,0.07519294,0.9624036, of,315,23,512,129.68172,True,"Characterization of production system and breeding practices of sheep producers in Doyogena district , Southern Ethiopia\n\n1 College of Agriculture and Environmental Sciences, Bahir Dar University, P. ","Ethiopian academic paper format with scientific abstract structure, describing a research article on poultry disease in Ethiopia, implying institutional affiliation details follow.\n\nThe phrase ""Author: Dr. Alemu Tadesse College of"" suggests an institutional affiliation or academic department name, likely a university or college in Ethiopia, continuing a list of credentials or departments.\n\nFinal token ""College of"" is mid-phrase in an institutional affiliation (""College of""), part of a credential listing (""College of...""), immediately expecting a specific academic discipline or institution name like ""Agricultural Sciences,"" ""Natural Resources,"" or ""Science and Technology,"" completing the institutional context."
96,0.0752104,0.962395,",",11,108,120,129.71883,True,"Shade Empire Finland\n\nBiography\n\nShade Empire was formed in Kuopio, Finland late 1999. They released three demos which were all highly acclaimed, receiving positive response from the press around the ","Greek metal band bio format with fan site description, presenting a discography and style evolution of Swedish band ""Dark Tranquility.""\n\nThe sentence structure ""But his second album 'Black Messiah' period was a very experimental, dark sounding album, where he focused more,"" implies a list of musical characteristics describing the new sound, likely continuing with orchestral or classical elements.\n\nFinal token ""complex, "" mid-description (""created a very complex, ""), part of a parallel adjective list (""His music became much more orchestral, ""), strongly expects continuation like ""orchestral and atmospheric"" or ""powerful melodic structures with classical influences"" or ""dense and atmospheric sound."""
97,0.07529463,0.96235263, an,458,333,512,141.65465,True,"Methods for enhancing exercise performance\n\nABSTRACT\n\nDisclosed herein are methods for enhancing one or more effects of exercise in a subject by administering a PPARδ agonist (e.g., GW1516) to the sub","Scientific/academic article structure: biomedical journal abstract format with author attribution and figure caption establishing a research review context about skeletal muscle protein metabolism and insulin signaling.\n\nThe sentence ""Muscle is an"" begins a definition or biological context clause, continuing the scientific exposition about muscle tissue's physiological properties and metabolic responses, likely introducing muscle's role or characteristics.\n\nFinal token ""an"" is an indefinite article mid-definition (""Skeletal muscle is an""), part of a biological context clause (""Skeletal muscle is an organ...""), strongly expecting a noun like ""extremely complex organ"" or ""important tissue that undergoes dynamic contraction and energy storage"" or ""integral organ system."""
98,0.07534749,0.96232617,9,24,319,323,112.22976,True,"The Spirit Photographs of William Hope\n\nAug 8, 2011\n\n\n\nThis remarkable collection of photographs was unearthed in a Lancashire antiquarian bookshop by one of the curators at the National Media Museum.","Wikipedia article format with structured biographical entries about British naturalist Alfred W. Garrod, presenting historical facts about a famous flower painter.\n\nThe phrase ""His death date is 1933, though he died in mysterious circumstances"" suggests a closing date or death year for the subject, completing a list of notable deaths associated with the ""Baker's flower"" phenomenon.\n\nFinal token ""19"" is mid-number in ""19"" — part of a death year figure (""Died in 19""), strongly expecting ""42"" or ""55"" to complete the death year, likely followed by ""Tinsley"" or ""a peaceful death,"" a known date."
99,0.075390376,0.96230495, efficient,11050,479,512,141.96645,True,"Breast cancer (BC) is a disease that results from uncontrolled growth and changes in breast tissue, typically resulting in a lump or mass. It is the most common cancer and also the primary cause of mo","Ethiopian medical journal article format with academic writing style discussing diabetes management and health education intervention among Iranian elderly people.\n\nThe sentence ""Preventive health education is a recognized strategy; a health education program is an efficient"" signals a citation or claim structure, introducing a concept or method, likely continuing with a study finding or intervention strategy about health education effectiveness in managing diabetes.\n\nFinal token ""efficient"" ends mid-phrase (""is an efficient""), part of a noun phrase listing attributes (""A health education intervention is an efficient...""), strongly expecting a noun like ""intervention method"" or ""tool for health promotion"" or ""and proven strategy to change behavior"" completing the claim."
100,0.07540385,0.96229815,0,15,31,512,106.72361,True,                                                \nSigned\nI certify that the hazardous substances release described herein are continuous and stable in quantity\nand rate under the definition in 40 CFR 3,"Technical EPA document format with regulatory language, suggesting a legal or environmental reference document about industrial wastewater discharges.\n\nThe phrase ""The EPA's definition of 'air pollution' under 40 CFR 30"" appears to be a citation or reference number, implying a specific regulation or standard, likely a CFR section or guideline about toxicity or reporting requirements.\n\nFinal token ""30"" is mid-number in a CFR citation (""40 CFR 30""), part of a parenthetical reference clause (""See EPA's regulation 40 CFR 30""), strongly expecting continuation like ""55"" or ""15"" or ""205"" or ""a definition."""
